fpr,tpr_mean,tpr_ci95,model,n_runs,n_features_run,test_size,cv_folds,param_scoring,mean_auc
0.29659318637274545,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2985971943887775,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3006012024048096,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.30260521042084165,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3046092184368737,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3066132264529058,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.30861723446893785,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3106212424849699,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.312625250501002,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.31462925851703405,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3166332665330661,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3186372745490982,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.32064128256513025,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3226452905811623,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3246492985971944,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.32665330661322645,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3286573146292585,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3306613226452906,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.33266533066132264,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.33466933867735466,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3366733466933867,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3386773547094188,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.34068136272545085,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3426853707414829,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.344689378757515,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.34669338677354705,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3486973947895791,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3507014028056112,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.35270541082164325,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3547094188376753,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3567134268537074,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.35871743486973945,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3607214428857715,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3627254509018036,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.36472945891783565,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3667334669338677,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3687374749498998,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.37074148296593185,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3727454909819639,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.374749498997996,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.37675350701402804,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3787575150300601,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3807615230460922,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.38276553106212424,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.38476953907815625,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3867735470941883,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3887775551102204,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.39078156312625245,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3927855711422845,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3947895791583166,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.39679358717434865,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.3987975951903807,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4008016032064128,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.40280561122244485,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4048096192384769,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.406813627254509,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.40881763527054105,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4108216432865731,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4128256513026052,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.41482965931863724,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4168336673346693,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4188376753507014,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.42084168336673344,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4228456913827655,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4248496993987976,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.42685370741482964,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4288577154308617,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4308617234468938,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.43286573146292584,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4348697394789579,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4368737474949899,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.438877755511022,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.44088176352705405,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4428857715430861,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4448897795591182,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.44689378757515025,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4488977955911823,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4509018036072144,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.45290581162324645,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4549098196392785,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4569138276553106,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.45891783567134264,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4609218436873747,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4629258517034068,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.46492985971943884,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4669338677354709,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.468937875751503,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.47094188376753504,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4729458917835671,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4749498997995992,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.47695390781563124,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4789579158316633,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.48096192384769537,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.48296593186372744,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4849699398797595,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.48697394789579157,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4889779559118236,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.49098196392785565,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4929859719438877,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4949899799599198,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.49699398797595185,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.4989979959919839,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.501002004008016,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.503006012024048,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5050100200400801,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5070140280561122,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5090180360721442,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5110220440881763,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5130260521042084,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5150300601202404,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5170340681362725,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5190380761523046,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5210420841683366,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5230460921843687,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5250501002004008,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5270541082164328,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5290581162324649,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.531062124248497,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.533066132264529,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5350701402805611,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5370741482965932,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5390781563126252,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5410821643286573,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5430861723446894,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5450901803607214,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5470941883767535,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5490981963927856,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5511022044088176,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5531062124248497,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5551102204408818,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5571142284569138,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5591182364729459,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.561122244488978,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.56312625250501,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.565130260521042,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.567134268537074,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5691382765531061,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5711422845691382,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5731462925851702,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5751503006012023,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5771543086172344,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5791583166332664,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5811623246492985,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5831663326653306,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5851703406813626,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5871743486973947,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5891783567134268,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.5911823647294588,0.9428571428571427,0.08115170977866083,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
